Contig	taxID	Avg. % identity
NODE_750_length_632_cov_1.147748_MEMO133|full	42434	97.3
NODE_750_length_641_cov_3.806738_MEMO143|full	42434	70.8
NODE_750_length_660_cov_1.512864_NEMO-NC1|full	2	30.3
NODE_750_length_731_cov_2.444954_MEMO116|full	518105	650.666.666.666.667
NODE_750_length_768_cov_4.251809_MEMO111|full	7160	80
NODE_750_length_840_cov_2.736566_NEMO-NC2|full	2	25.6
NODE_750_length_875_cov_1.053885_MEMO112|full	7160	60
NODE_750_length_904_cov_4.938331_NEMO-NC3|full	543	99.35
NODE_750_length_921_cov_5.956161_MEMO048|full	1903409	97.4
NODE_751_length_524_cov_0.787472_MEMO141|full	7176	85.9
NODE_751_length_524_cov_1.619687_NEMO13|full	7176	85.1
NODE_751_length_606_cov_3.669187_MEMO025|full	312017	76.6
NODE_751_length_660_cov_1.226415_NEMO-NC1|full	423349	60.45
NODE_751_length_706_cov_3.391097_MEMO076-NC|full	2100421	65.2
NODE_751_length_741_cov_2.581325_MEMO113|full	53541	64.6
NODE_751_length_768_cov_4.230101_MEMO111|full	7160	61.9
NODE_751_length_874_cov_3.090339_MEMO112|full	74873	29.1
NODE_751_length_902_cov_5.913939_MEMO033|full	1903409	952.333.333.333.333
NODE_751_length_904_cov_4.238210_NEMO-NC3|full	562	97.78
NODE_751_length_921_cov_4.273697_MEMO048|full	68334	86.4
NODE_752_length_524_cov_1.480984_MEMO011|full	34485	86.7
NODE_752_length_530_cov_1.086093_MEMO039|full	42434	90.3
NODE_752_length_531_cov_1.691630_NEMO20|full	42155	63.6
NODE_752_length_549_cov_1.815678_NEMO21|full	7176	40.8
NODE_752_length_555_cov_1.600418_NEMO53|full	7176	78
NODE_752_length_559_cov_1.190871_MEMO005|full	648794	99.1
NODE_752_length_582_cov_1.683168_MEMO102|full	7160	74
NODE_752_length_601_cov_1.110687_MEMO046-NC|full	1	53.25
NODE_752_length_606_cov_3.306238_MEMO025|full	312017	76.1
NODE_752_length_628_cov_2.834846_NEMO-NC4|full	1891238	77.4
NODE_752_length_631_cov_1.675090_MEMO133|full	34037	99.025
NODE_752_length_640_cov_1.653641_MEMO143|full	7160	36.4
NODE_752_length_665_cov_1.880952_MEMO071|full	42434	100
NODE_752_length_706_cov_2.224165_MEMO076-NC|full	2015799	37.9
NODE_752_length_731_cov_1.076453_MEMO116|full	43817	54.65
NODE_752_length_741_cov_1.638554_MEMO113|full	7260	60.4
NODE_752_length_768_cov_2.143271_MEMO111|full	7160	45.5
NODE_752_length_839_cov_4.780840_NEMO-NC2|full	2030827	35.9
NODE_752_length_902_cov_2.248485_MEMO033|full	1903409	95.3
NODE_752_length_904_cov_3.902056_NEMO-NC3|full	543	99.52
NODE_753_length_506_cov_1.351981_MEMO083|full	2759	525.083.333.333.333
NODE_753_length_525_cov_1.890625_MEMO117|full	7160	63.5
NODE_753_length_531_cov_1.570485_NEMO20|full	42434	98.5
NODE_753_length_536_cov_2.620915_NEMO36|full	34485	70.3
NODE_753_length_551_cov_1.459916_MEMO118|full	7160	69.2
NODE_753_length_576_cov_1.158317_MEMO009-NC|full	131567	642.333.333.333.333
NODE_753_length_606_cov_2.378072_MEMO025|full	312017	50.7
NODE_753_length_631_cov_1.391697_MEMO133|full	7176	69.1
NODE_753_length_679_cov_0.921927_MEMO128|full	158483	100
NODE_753_length_706_cov_2.001590_MEMO076-NC|full	1852806	71.8
NODE_753_length_768_cov_1.758321_MEMO111|full	42434	47.1
NODE_753_length_839_cov_2.971129_NEMO-NC2|full	1046984	68.9
NODE_753_length_873_cov_2.121859_MEMO112|full	43817	688.666.666.666.667
NODE_753_length_902_cov_1.936970_MEMO033|full	1903409	94.7
NODE_753_length_920_cov_2.875445_MEMO048|full	1903409	100
NODE_754_length_525_cov_0.560268_MEMO117|full	518105	52.3
NODE_754_length_536_cov_1.952070_NEMO36|full	34485	39.1
NODE_754_length_551_cov_1.061181_MEMO118|full	7160	78.4
NODE_754_length_555_cov_1.317992_NEMO53|full	42434	66.1
NODE_754_length_576_cov_2.456914_MEMO023|full	131567	762.090.909.090.909
NODE_754_length_581_cov_2.702381_MEMO102|full	7160	68.1
NODE_754_length_600_cov_2.445507_MEMO046-NC|full	1618842	74.6
NODE_754_length_606_cov_1.657845_MEMO025|full	312017	60
NODE_754_length_619_cov_2.542435_NEMO16|full	518105	44.4
NODE_754_length_628_cov_0.920145_NEMO-NC4|full	89673	36.2
NODE_754_length_631_cov_1.303249_MEMO133|full	122277	98.225
NODE_754_length_691_cov_0.982085_MEMO115|full	7157	65.44
NODE_754_length_706_cov_1.503975_MEMO076-NC|full	2100421	33.8
NODE_754_length_717_cov_4.067188_MEMO050|full	2490851	75.5
NODE_754_length_768_cov_1.489146_MEMO111|full	42434	41.2
NODE_754_length_838_cov_5.417871_NEMO-NC2|full	2482794	32.8
NODE_754_length_901_cov_5.191748_MEMO033|full	1903409	99.025
NODE_754_length_919_cov_3.141330_MEMO048|full	1903409	100
NODE_755_length_523_cov_2.336323_MEMO011|full	4883	261.333.333.333.333
NODE_755_length_530_cov_5.278146_NEMO20|full	34485	51.1
NODE_755_length_549_cov_1.279661_NEMO21|full	518105	100
NODE_755_length_605_cov_5.380682_MEMO025|full	312017	75.6
NODE_755_length_623_cov_0.985348_MEMO087|full	7176	50.5
NODE_755_length_690_cov_4.455139_MEMO115|full	42434	47.2
NODE_755_length_706_cov_1.225755_MEMO076-NC|full	1794811	484.333.333.333.333
NODE_755_length_729_cov_1.107362_MEMO116|full	7176	36.8
NODE_755_length_768_cov_1.357453_MEMO111|full	7160	51.6
NODE_755_length_838_cov_3.590013_NEMO-NC2|full	1794811	63.9
NODE_755_length_871_cov_2.505038_MEMO112|full	7160	38.25
NODE_755_length_901_cov_3.291262_MEMO033|full	91347	96.08
NODE_755_length_903_cov_5.947942_NEMO-NC3|full	721885	66.5
NODE_755_length_919_cov_2.630641_MEMO048|full	1903409	100
NODE_756_length_517_cov_0.722727_MEMO097|full	518105	85
NODE_756_length_530_cov_3.443709_NEMO20|full	4829	38.8
NODE_756_length_547_cov_1.112766_NEMO15|full	7176	45.7
NODE_756_length_548_cov_5.016985_NEMO21|full	7176	35.2
NODE_756_length_597_cov_1.382692_MEMO149|full	53335	986.777.777.777.778
NODE_756_length_600_cov_1.464627_MEMO046-NC|full	1895807	46.3
NODE_756_length_604_cov_3.381404_MEMO054|full	518105	99.5
NODE_756_length_605_cov_1.660985_MEMO025|full	312017	48.7
NODE_756_length_645_cov_1.434859_NEMO32|full	7176	96.2
NODE_756_length_677_cov_1.970000_MEMO128|full	158483	100
NODE_756_length_690_cov_2.541599_MEMO115|full	7160	64.5
NODE_756_length_837_cov_7.660526_NEMO-NC2|full	1794840	52.05
NODE_756_length_871_cov_2.196474_MEMO112|full	7176	57.8
NODE_756_length_901_cov_2.711165_MEMO033|full	1236	99.436
NODE_756_length_903_cov_3.169492_NEMO-NC3|full	1783234	40.55
NODE_756_length_919_cov_2.024941_MEMO048|full	1903409	100
NODE_757_length_538_cov_1.052061_MEMO073|full	7176	69.1
NODE_757_length_575_cov_3.969880_MEMO009-NC|full	1869339	80.5
NODE_757_length_596_cov_2.011561_MEMO149|full	553	99.5
NODE_757_length_600_cov_1.151052_MEMO046-NC|full	2100421	32.4
NODE_757_length_605_cov_1.308712_MEMO025|full	312017	93.5
NODE_757_length_705_cov_2.114650_MEMO076-NC|full	1	63.85
NODE_757_length_716_cov_1.450704_MEMO050|full	1903409	99.625
NODE_757_length_740_cov_1.772247_MEMO113|full	131567	37.56
NODE_757_length_900_cov_2.650061_MEMO033|full	55211	99.5
NODE_757_length_918_cov_1.903686_MEMO048|full	91347	99.65
NODE_758_length_530_cov_2.604857_NEMO20|full	34485	45.64
NODE_758_length_550_cov_1.676533_MEMO118|full	42434	49.3
NODE_758_length_557_cov_8.991667_MEMO005|full	131567	71.7
NODE_758_length_575_cov_3.644578_MEMO009-NC|full	207598	869.333.333.333.333
NODE_758_length_581_cov_1.543651_MEMO102|full	53541	68.22
NODE_758_length_596_cov_1.377649_MEMO149|full	53335	98.6
NODE_758_length_604_cov_3.967742_MEMO025|full	312017	53.3
NODE_758_length_656_cov_1.279793_NEMO-NC1|full	2057741	100
NODE_758_length_674_cov_2.304858_MEMO128|full	543	97.9
NODE_758_length_728_cov_1.589862_MEMO116|full	7157	57.216
NODE_758_length_740_cov_0.862745_MEMO113|full	518105	711.142.857.142.857
NODE_758_length_837_cov_3.000000_NEMO-NC2|full	2052153	51.7
NODE_758_length_899_cov_3.122871_MEMO033|full	91347	976.166.666.666.667
NODE_758_length_903_cov_2.675545_NEMO-NC3|full	543	99.7
NODE_758_length_917_cov_2.928571_MEMO048|full	1903409	995.333.333.333.333
NODE_759_length_518_cov_1.201814_MEMO074|full	42434	82.8
NODE_759_length_522_cov_1.000000_MEMO011|full	13289	38.8
NODE_759_length_523_cov_12.634529_MEMO117|full	2607737	36.8
NODE_759_length_546_cov_2.042644_NEMO15|full	518105	52.8
NODE_759_length_548_cov_3.191083_NEMO21|full	42434	87.3
NODE_759_length_550_cov_1.520085_MEMO118|full	518105	536.333.333.333.333
NODE_759_length_575_cov_3.333333_MEMO009-NC|full	1869212	98.1
NODE_759_length_581_cov_0.730159_MEMO102|full	518105	512.666.666.666.667
NODE_759_length_596_cov_1.310212_MEMO149|full	53335	9.965.625
NODE_759_length_627_cov_1.592727_NEMO-NC4|full	59803	99.5
NODE_759_length_673_cov_1.704698_MEMO128|full	29487	338.666.666.666.667
NODE_759_length_689_cov_1.678105_MEMO115|full	518105	659.555.555.555.555
NODE_759_length_738_cov_4.098336_MEMO113|full	518105	45.1
NODE_759_length_766_cov_2.825835_MEMO111|full	7160	54.8
NODE_759_length_899_cov_2.183698_MEMO033|full	1903409	99.75
NODE_759_length_903_cov_2.260291_NEMO-NC3|full	2100421	66.4
NODE_75_length_1113_cov_1.451737_NEMO20|full	1923717	44.4
NODE_75_length_1201_cov_1.655694_MEMO102|full	42434	60.15
NODE_75_length_1575_cov_73.880507_NEMO-NC3|full	391296	93
NODE_75_length_1592_cov_4.403960_MEMO113|full	7160	37.1
NODE_75_length_1898_cov_4.605711_MEMO033|full	1903409	99.8
NODE_75_length_2223_cov_3.441752_MEMO048|full	1903409	99.8
NODE_75_length_540_cov_1.077754_MEMO047|full	7176	65.9
NODE_75_length_550_cov_0.367865_NEMO12|full	518105	53.6
NODE_75_length_559_cov_0.574689_NEMO20|10-percent	33154	315.727.272.727.273
NODE_75_length_5611_cov_9.674196_MEMO129|full	953	100
NODE_75_length_564_cov_1.073922_MEMO030|full	518105	33.9
NODE_75_length_568_cov_1.863544_MEMO114-NC|full	2656716	51.4
NODE_75_length_579_cov_1.260956_NEMO06|full	7176	100
NODE_75_length_606_cov_2.153119_MEMO028|full	43817	784.625
NODE_75_length_620_cov_0.828729_MEMO006|full	7176	77.7
NODE_75_length_624_cov_0.872029_MEMO034|full	336804	93.8
NODE_75_length_646_cov_0.885764_NEMO43|full	518105	99.5
NODE_75_length_677_cov_0.973333_MEMO150-NC|full	469	99
NODE_75_length_710_cov_4.781991_MEMO042|full	42434	81.3
NODE_75_length_735_cov_1.104863_NEMO54|full	7176	51.4
NODE_75_length_754_cov_8.457903_MEMO111|10-percent	7160	80.6
NODE_75_length_765_cov_2.242733_MEMO074|full	518105	98.1
NODE_75_length_767_cov_1.240580_MEMO056|full	33074	39.6
NODE_75_length_844_cov_2.082138_MEMO043|full	7176	93.8
NODE_75_length_888_cov_1.986436_MEMO057|full	518105	50.7
NODE_75_length_911_cov_4.243405_NEMO21|full	42434	98.9
NODE_75_length_918_cov_2.772889_MEMO009-NC|full	1248420	83.2
NODE_75_length_927_cov_1.428235_MEMO097|full	7176	34.1
NODE_75_length_927_cov_8.223529_MEMO023|full	42434	66.7
NODE_75_length_974_cov_1.847269_NEMO28|full	263437	99.5
NODE_760_length_521_cov_2.551802_MEMO011|full	46969	32.9
NODE_760_length_534_cov_1.807440_NEMO36|full	34485	74.3
NODE_760_length_546_cov_1.443497_NEMO15|full	42434	82.7
NODE_760_length_554_cov_1.733753_NEMO53|full	7176	99.5
NODE_760_length_575_cov_2.883534_MEMO009-NC|full	470	61
NODE_760_length_581_cov_3.593254_NEMO31|full	34485	42.4
NODE_760_length_599_cov_2.819923_MEMO046-NC|full	2026720	46.65
NODE_760_length_604_cov_2.620493_MEMO025|full	312017	62.1
NODE_760_length_627_cov_1.527273_NEMO-NC4|full	1794811	59
NODE_760_length_673_cov_0.869128_MEMO128|full	158483	97.5
NODE_760_length_689_cov_1.153595_MEMO115|full	53541	37.15
NODE_760_length_766_cov_1.761974_MEMO111|full	7176	572.666.666.666.667
NODE_760_length_836_cov_2.750988_NEMO-NC2|full	1871070	67.6
NODE_760_length_869_cov_1.830808_MEMO112|full	7160	62.7
NODE_760_length_903_cov_2.210654_NEMO-NC3|full	562	98.075
NODE_760_length_916_cov_3.499404_MEMO048|full	1236	985.428.571.428.571
NODE_761_length_521_cov_1.531532_MEMO011|full	936053	39.2
NODE_761_length_523_cov_1.706278_NEMO13|full	33340	95.524
NODE_761_length_530_cov_1.476821_NEMO20|full	518105	59.52
NODE_761_length_534_cov_1.192560_NEMO36|full	46969	41.1
NODE_761_length_575_cov_2.871486_MEMO009-NC|full	2100421	40.9
NODE_761_length_581_cov_2.908730_NEMO31|full	131567	30.384
NODE_761_length_599_cov_1.042146_MEMO024|full	7176	45.6
NODE_761_length_599_cov_2.544061_MEMO046-NC|full	2100421	52.4
NODE_761_length_627_cov_1.001818_NEMO-NC4|full	31957	98.068
NODE_761_length_628_cov_1.027223_MEMO133|full	34037	99
NODE_761_length_661_cov_1.565068_NEMO03|full	570417	96
NODE_761_length_672_cov_2.292437_MEMO128|full	2545798	91.7
NODE_761_length_689_cov_1.055556_MEMO115|full	7176	81.5
NODE_761_length_703_cov_4.784345_MEMO076-NC|full	2	58.75
NODE_761_length_869_cov_1.671717_MEMO112|full	518105	525.333.333.333.333
NODE_761_length_898_cov_3.146163_MEMO033|full	1903409	992.166.666.666.667
NODE_761_length_902_cov_4.906667_NEMO-NC3|full	721885	96.2
NODE_761_length_916_cov_2.441001_MEMO048|full	91347	100
NODE_762_length_513_cov_1.073394_MEMO093|full	7176	94.3
NODE_762_length_530_cov_1.295806_NEMO20|full	46969	445.666.666.666.667
NODE_762_length_533_cov_5.067982_NEMO36|full	658444	28
NODE_762_length_580_cov_1.630219_MEMO102|full	7160	50.4
NODE_762_length_599_cov_0.796935_MEMO024|full	518105	89.2
NODE_762_length_599_cov_2.021073_MEMO046-NC|full	2	48.3
NODE_762_length_604_cov_1.901328_MEMO025|full	312017	38.5
NODE_762_length_617_cov_2.962963_NEMO16|full	43817	734.923.076.923.077
NODE_762_length_628_cov_0.967332_MEMO133|full	42434	64.7
NODE_762_length_660_cov_1.024014_NEMO33|full	518105	99.2
NODE_762_length_703_cov_3.498403_MEMO076-NC|full	9606	75
NODE_762_length_726_cov_2.614792_MEMO116|full	7160	44.3
NODE_762_length_766_cov_1.422351_MEMO111|full	7160	76.5
NODE_762_length_836_cov_1.811594_NEMO-NC2|full	6564	371.333.333.333.333
NODE_762_length_898_cov_3.086480_MEMO033|full	1903409	99.075
NODE_762_length_902_cov_1.955152_NEMO-NC3|full	721885	81.9
NODE_762_length_915_cov_3.381862_MEMO048|full	634499	87.2
NODE_763_length_516_cov_0.943052_MEMO097|full	42434	87.8
NODE_763_length_517_cov_2.425000_MEMO074|full	2562439	72.4
NODE_763_length_535_cov_0.969432_MEMO073|full	7176	57
NODE_763_length_545_cov_1.091880_NEMO15|full	7176	30.4
NODE_763_length_575_cov_2.004016_MEMO023|full	7176	79
NODE_763_length_575_cov_2.281124_MEMO009-NC|full	1794811	51.2
NODE_763_length_581_cov_2.412698_NEMO31|full	2	44.05
NODE_763_length_595_cov_1.395753_MEMO149|full	553	98.6
NODE_763_length_599_cov_0.969349_MEMO046-NC|full	1	45.2
NODE_763_length_654_cov_4.185442_NEMO-NC1|full	2717303	48.2
NODE_763_length_657_cov_3.068966_NEMO33|full	518105	62
NODE_763_length_688_cov_3.348609_MEMO115|full	7176	45.65
NODE_763_length_703_cov_2.833866_MEMO076-NC|full	2021391	53.7
NODE_763_length_726_cov_1.462250_MEMO116|full	7160	77.8
NODE_763_length_737_cov_1.662121_MEMO113|full	7157	72.6
NODE_763_length_868_cov_1.547408_MEMO112|full	33340	48.95
NODE_763_length_897_cov_5.503659_MEMO033|full	1903409	97
NODE_763_length_901_cov_5.072816_NEMO-NC3|full	721885	80.4
NODE_763_length_915_cov_2.315036_MEMO048|full	573	90.4
NODE_764_length_520_cov_1.234763_NEMO23|full	7176	39.15
NODE_764_length_549_cov_1.995763_MEMO118|full	7159	59.4
NODE_764_length_575_cov_2.186747_MEMO009-NC|full	2026741	36.5
NODE_764_length_579_cov_11.015936_MEMO102|full	33317	711.090.909.090.909
NODE_764_length_604_cov_1.683112_MEMO025|full	312017	74.4
NODE_764_length_626_cov_1.938069_NEMO-NC4|full	1224	37.12
NODE_764_length_703_cov_2.766773_MEMO076-NC|full	2026724	55.4
NODE_764_length_725_cov_2.455247_MEMO116|full	7159	66.1
NODE_764_length_835_cov_2.656992_NEMO-NC2|full	1224	42
NODE_764_length_868_cov_1.422250_MEMO112|full	7160	45.4
NODE_764_length_897_cov_1.300000_MEMO033|full	68334	95.9
NODE_764_length_901_cov_3.429612_NEMO-NC3|full	543	99.288
NODE_765_length_522_cov_1.910112_NEMO13|full	42434	91.6
NODE_765_length_575_cov_1.917671_MEMO023|full	42434	89.4
NODE_765_length_604_cov_1.666034_MEMO025|full	312017	98.5
NODE_765_length_626_cov_1.639344_NEMO-NC4|full	196821	550.333.333.333.333
NODE_765_length_654_cov_1.240901_NEMO-NC1|full	287	56.34
NODE_765_length_725_cov_1.666667_MEMO116|full	43817	43.26
NODE_765_length_900_cov_4.108141_NEMO-NC3|full	562	99.4
NODE_765_length_914_cov_6.574671_MEMO048|full	55211	74.6
NODE_766_length_517_cov_1.847727_MEMO074|full	42434	100
NODE_766_length_544_cov_1.931478_NEMO15|full	7160	81
NODE_766_length_556_cov_0.960334_MEMO005|full	642	997.666.666.666.667
NODE_766_length_575_cov_1.889558_MEMO023|full	42434	88.2
NODE_766_length_598_cov_1.815739_MEMO046-NC|full	2100421	87.7
NODE_766_length_626_cov_1.526412_MEMO133|full	1903411	991.428.571.428.571
NODE_766_length_702_cov_2.188800_MEMO076-NC|full	1783273	59.5
NODE_766_length_895_cov_3.766504_MEMO033|full	1903409	99.7
NODE_766_length_900_cov_2.047388_NEMO-NC3|full	721885	76.1
NODE_766_length_914_cov_3.670251_MEMO048|full	68334	99.2
NODE_767_length_512_cov_1.110345_MEMO093|full	7147	664.533.333.333.333
NODE_767_length_519_cov_2.237557_MEMO011|full	451864	45.25
NODE_767_length_553_cov_1.745798_NEMO53|full	7160	93
NODE_767_length_575_cov_1.062249_MEMO009-NC|full	9526	87.1
NODE_767_length_575_cov_1.797189_MEMO023|full	42434	86.5
NODE_767_length_580_cov_1.383698_NEMO31|full	46969	31.8
NODE_767_length_626_cov_1.021858_NEMO-NC4|full	2067957	36
NODE_767_length_626_cov_1.078324_MEMO133|full	34037	98.5
NODE_767_length_644_cov_2.070547_NEMO32|full	53541	36.8
NODE_767_length_652_cov_4.200000_NEMO-NC1|full	747525	90.4
NODE_767_length_670_cov_1.458685_MEMO128|full	543	983.333.333.333.333
NODE_767_length_686_cov_2.996716_MEMO115|full	7160	48.1
NODE_767_length_702_cov_1.867200_MEMO076-NC|full	1817919	65.05
NODE_767_length_709_cov_3.474684_MEMO050|full	68334	99.7
NODE_767_length_736_cov_2.578149_MEMO113|full	42434	38.9
NODE_767_length_895_cov_3.270171_MEMO033|full	1903409	99.5
NODE_767_length_899_cov_3.496350_NEMO-NC3|full	1224	74.4
NODE_767_length_914_cov_3.615293_MEMO048|full	55211	95.3
NODE_768_length_517_cov_0.838636_MEMO074|full	1560201	96
NODE_768_length_521_cov_3.574324_NEMO13|full	42434	35.8
NODE_768_length_544_cov_1.477516_NEMO15|full	7176	51.9
NODE_768_length_598_cov_1.554702_MEMO046-NC|full	1805002	49.5
NODE_768_length_625_cov_3.027372_NEMO-NC4|full	2212460	85.4
NODE_768_length_652_cov_1.926957_NEMO-NC1|full	1783273	688.333.333.333.333
NODE_768_length_702_cov_1.670400_MEMO076-NC|full	2	91.02
NODE_768_length_724_cov_1.584235_MEMO116|full	42434	68.8
NODE_768_length_763_cov_1.593294_MEMO111|full	7159	69
NODE_768_length_834_cov_5.313078_NEMO-NC2|full	28211	38.6
NODE_768_length_895_cov_2.781174_MEMO033|full	1903409	95.875
NODE_768_length_914_cov_3.292712_MEMO048|full	1903409	100
NODE_769_length_503_cov_0.826291_MEMO083|full	7176	59.5
NODE_769_length_522_cov_1.240449_MEMO117|full	7160	52.85
NODE_769_length_533_cov_1.980263_NEMO36|full	28883	38.6
NODE_769_length_544_cov_1.355460_NEMO15|full	7176	100
NODE_769_length_574_cov_5.160966_MEMO009-NC|full	1794811	64.25
NODE_769_length_607_cov_1.018868_MEMO134|full	1903409	963.333.333.333.333
NODE_769_length_625_cov_1.819343_NEMO-NC4|full	159749	30.9
NODE_769_length_625_cov_2.359489_MEMO133|full	42434	99.5
NODE_769_length_651_cov_4.639373_NEMO-NC1|full	42100	56.3
NODE_769_length_668_cov_1.211506_MEMO128|full	543	99.55
NODE_769_length_686_cov_1.995074_MEMO115|full	7159	76.5
NODE_769_length_867_cov_5.127848_MEMO112|full	43817	799.333.333.333.333
NODE_769_length_895_cov_2.366748_MEMO033|full	1903409	93
NODE_769_length_899_cov_3.234793_NEMO-NC3|full	2528715	32.4
NODE_769_length_914_cov_2.704898_MEMO048|full	1903409	98.75
NODE_76_length_1109_cov_10.621124_NEMO20|full	4751	410.818.181.818.182
NODE_76_length_1121_cov_2.481801_NEMO-NC4|full	1852867	53.5
NODE_76_length_1231_cov_1.691508_NEMO-NC1|full	2053559	79.3
NODE_76_length_1249_cov_2.188567_MEMO076-NC|full	1783273	58.9
NODE_76_length_1260_cov_9.666948_NEMO31|full	46969	41.6
NODE_76_length_1530_cov_3.105988_NEMO-NC2|full	1869227	51.7
NODE_76_length_1574_cov_3.189045_NEMO-NC3|full	2	33.8
NODE_76_length_1589_cov_4.026455_MEMO113|full	7160	56.3
NODE_76_length_1592_cov_1.060066_MEMO111|full	7160	43.8
NODE_76_length_1785_cov_4.851288_MEMO112|full	143950	38
NODE_76_length_1878_cov_5.565242_MEMO033|full	91347	978.333.333.333.333
NODE_76_length_2215_cov_9.347521_MEMO048|full	570	93.55
NODE_76_length_506_cov_0.829837_MEMO062|full	518105	87
NODE_76_length_506_cov_3.545455_MEMO100|full	2640676	99.2
NODE_76_length_545_cov_1.314103_MEMO107|full	7160	38.2
NODE_76_length_552_cov_0.618947_NEMO-NC2|10-percent	1313	100
NODE_76_length_562_cov_2.377320_MEMO030|full	7176	63.35
NODE_76_length_568_cov_1.189409_MEMO114-NC|full	374	98.8
NODE_76_length_574_cov_1.360161_NEMO19|full	33392	35.9
NODE_76_length_582_cov_2.289109_MEMO071|10-percent	116598	97.9
NODE_76_length_591_cov_3.068093_MEMO014|full	7176	80.95
NODE_76_length_619_cov_1.081181_MEMO006|full	518105	76
NODE_76_length_629_cov_1.965580_NEMO17|full	42434	55.6
NODE_76_length_643_cov_1.595406_NEMO43|full	7176	70.8
NODE_76_length_6440_cov_18.561528_MEMO127|full	2640676	100
NODE_76_length_674_cov_2.472362_MEMO150-NC|full	131567	58.3
